membership_type,bike_type,month,week_day,hour_of_day,cumulative_durations,average_duration,total_rides
casual,electric_bike,13,Wednesday,21,108.9,7.3,15
casual,electric_bike,13,Wednesday,22,250.3,12.5,20
casual,electric_bike,13,Wednesday,23,152.3,8.5,18
casual,electric_bike,14,Friday,00,81.3,9.0,9
casual,electric_bike,14,Friday,01,48.8,8.1,6
casual,electric_bike,14,Friday,02,18.2,6.1,3
casual,electric_bike,14,Friday,03,25.4,12.7,2
casual,electric_bike,14,Friday,04,42.9,14.3,3
casual,electric_bike,14,Friday,05,63.5,10.6,6
casual,electric_bike,14,Friday,06,197.8,11.6,17
casual,electric_bike,14,Friday,07,271.9,10.9,25
casual,electric_bike,14,Friday,08,279.2,12.1,23
casual,electric_bike,14,Friday,09,396.5,14.7,27
casual,electric_bike,14,Friday,10,256.6,16.0,16
casual,electric_bike,14,Friday,11,162.6,10.2,16
casual,electric_bike,14,Friday,12,452.8,13.3,34
casual,electric_bike,14,Friday,13,585.7,12.5,47
casual,electric_bike,14,Friday,14,545.3,15.1,36
casual,electric_bike,14,Friday,15,824.1,13.7,60
casual,electric_bike,14,Friday,16,950.3,12.7,75
casual,electric_bike,14,Friday,17,1254.5,13.8,91
casual,electric_bike,14,Friday,18,829.8,12.4,67
casual,electric_bike,14,Friday,19,582.4,10.8,54
casual,electric_bike,14,Friday,20,225.1,11.8,19
casual,electric_bike,14,Friday,21,289.8,13.8,21
casual,electric_bike,14,Friday,22,398.5,14.2,28
casual,electric_bike,14,Friday,23,253.0,8.2,31
casual,electric_bike,14,Monday,00,74.5,10.6,7
casual,electric_bike,14,Monday,01,22.9,5.7,4
casual,electric_bike,14,Monday,02,7.1,7.1,1
casual,electric_bike,14,Monday,03,20.5,5.1,4
casual,electric_bike,14,Monday,04,68.4,13.7,5
casual,electric_bike,14,Monday,05,65.9,6.0,11
casual,electric_bike,14,Monday,06,204.3,12.0,17
casual,electric_bike,14,Monday,07,310.6,10.7,29
casual,electric_bike,14,Monday,08,347.3,8.9,39
casual,electric_bike,14,Monday,09,341.1,12.6,27
casual,electric_bike,14,Monday,10,461.1,14.4,32
casual,electric_bike,14,Monday,11,643.3,12.6,51
casual,electric_bike,14,Monday,12,818.9,15.2,54
casual,electric_bike,14,Monday,13,1046.8,15.2,69
casual,electric_bike,14,Monday,14,1739.0,19.3,90
casual,electric_bike,14,Monday,15,1766.2,18.4,96
casual,electric_bike,14,Monday,16,2198.5,16.2,136
casual,electric_bike,14,Monday,17,1884.4,13.5,140
casual,electric_bike,14,Monday,18,1109.7,11.9,93
casual,electric_bike,14,Monday,19,1114.7,13.9,80
casual,electric_bike,14,Monday,20,744.3,11.8,63
casual,electric_bike,14,Monday,21,1058.4,19.2,55
casual,electric_bike,14,Monday,22,945.0,21.5,44
casual,electric_bike,14,Monday,23,339.7,14.2,24
casual,electric_bike,14,Saturday,00,294.7,10.2,29
casual,electric_bike,14,Saturday,01,208.9,9.5,22
casual,electric_bike,14,Saturday,02,109.4,12.2,9
casual,electric_bike,14,Saturday,03,95.8,19.2,5
casual,electric_bike,14,Saturday,04,31.2,10.4,3
casual,electric_bike,14,Saturday,05,68.1,11.4,6
casual,electric_bike,14,Saturday,06,46.6,5.8,8
casual,electric_bike,14,Saturday,07,117.0,10.6,11
casual,electric_bike,14,Saturday,08,120.9,9.3,13
casual,electric_bike,14,Saturday,09,197.5,8.2,24
casual,electric_bike,14,Saturday,10,358.1,11.9,30
casual,electric_bike,14,Saturday,11,646.2,13.5,48
casual,electric_bike,14,Saturday,12,782.8,13.5,58
casual,electric_bike,14,Saturday,13,894.8,13.8,65
casual,electric_bike,14,Saturday,14,960.6,13.5,71
casual,electric_bike,14,Saturday,15,864.8,13.5,64
casual,electric_bike,14,Saturday,16,864.5,13.5,64
casual,electric_bike,14,Saturday,17,839.6,16.8,50
casual,electric_bike,14,Saturday,18,414.8,10.9,38
casual,electric_bike,14,Saturday,19,209.2,10.0,21
casual,electric_bike,14,Saturday,20,270.0,12.9,21
casual,electric_bike,14,Saturday,21,233.8,10.2,23
casual,electric_bike,14,Saturday,22,276.9,11.1,25
casual,electric_bike,14,Saturday,23,343.0,14.9,23
casual,electric_bike,14,Sunday,00,239.4,11.4,21
casual,electric_bike,14,Sunday,01,301.9,13.1,23
casual,electric_bike,14,Sunday,02,126.7,11.5,11
casual,electric_bike,14,Sunday,03,93.1,18.6,5
casual,electric_bike,14,Sunday,04,56.6,14.2,4
casual,electric_bike,14,Sunday,05,86.9,12.4,7
casual,electric_bike,14,Sunday,06,111.1,7.9,14
casual,electric_bike,14,Sunday,07,56.0,7.0,8
casual,electric_bike,14,Sunday,08,184.3,9.7,19
casual,electric_bike,14,Sunday,09,170.3,9.0,19
casual,electric_bike,14,Sunday,10,873.5,17.1,51
casual,electric_bike,14,Sunday,11,1116.4,18.3,61
casual,electric_bike,14,Sunday,12,1848.0,19.7,94
casual,electric_bike,14,Sunday,13,1525.6,15.9,96
casual,electric_bike,14,Sunday,14,1820.3,17.3,105
casual,electric_bike,14,Sunday,15,1622.6,16.2,100
casual,electric_bike,14,Sunday,16,1836.1,14.8,124
casual,electric_bike,14,Sunday,17,1343.4,14.6,92
casual,electric_bike,14,Sunday,18,563.3,12.8,44
casual,electric_bike,14,Sunday,19,590.7,15.5,38
casual,electric_bike,14,Sunday,20,330.6,15.0,22
